recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.5009	0.8588	0.6414	0.9021	0.5269	0.3697	0.9598	0.7714	589.8706	0.9101	0.0024	0.0029
