recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.0447	0.2101	0.0906	0.5471	0.0349	0.0835	0.7895	0.5656	141.5176	0.9028	0.0032	0.0007
