recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.0867	0.3538	0.1767	0.7578	0.0802	0.1618	0.8425	0.2863	607.5653	0.9238	0.0063	0.0
