recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.7469	0.939	0.8529	0.9949	0.7821	0.4967	0.9978	0.4926	5238.1588	0.9385	0.0026	0.0156
