recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.5334	0.6571	0.5496	0.9048	0.4229	0.3689	0.9883	0.1626	6307.8722	0.9763	0.0069	0.0002
