recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.1474	0.5704	0.3429	0.8842	0.2115	0.3053	0.9124	0.6809	955.0778	0.7973	0.0031	0.0001
