recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.0254	0.0808	0.0337	0.2218	0.0132	0.0281	0.915	0.4377	64.0451	0.8581	0.0004	0.0019
