recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.6721	0.8038	0.6954	0.9962	0.5615	0.4095	0.9965	0.4932	4557.8652	0.9575	0.0026	0.0004
