recall@10,mrr@10,ndcg@10,hit@10,map@10,precision@10,gauc,itemcoverage@10,averagepopularity@10,giniindex@10,shannonentropy@10,tailpercentage@10,run_id,project_name
0.0207,0.0423,0.0197,0.1124,0.0086,0.0133,0.933,0.022,240.9342,0.9957,0.0048,0.0,9ea34af4-0497-4a6c-978d-60bdbe814fcd,AMAZON_BOOKS_60CORE_KG_LIGHTGCN_DEFAULT_PARAM_1703179109
0.0207,0.0423,0.0197,0.1124,0.0086,0.0133,0.933,0.022,240.9342,0.9957,0.0048,0.0,0d173866-1594-4412-b92a-c392d6dc3674,AMAZON_BOOKS_60CORE_KG_LIGHTGCN_DEFAULT_PARAM_1704628223
