recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.0102	0.0422	0.0161	0.1191	0.0058	0.0142	0.8118	0.4914	20.4839	0.8336	0.0004	0.0033
