recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.0344	0.1881	0.0792	0.4889	0.0303	0.0736	0.7632	0.6404	114.4299	0.8597	0.0031	0.001
