recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.009	0.0396	0.0147	0.1104	0.0053	0.0129	0.8053	0.4276	20.4589	0.8556	0.0004	0.001
