recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.0851	0.3353	0.1662	0.7555	0.0733	0.1533	0.8691	0.6651	503.1205	0.8152	0.0031	0.0
