recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.0798	0.314	0.1554	0.7305	0.0675	0.1445	0.87	0.7617	486.2078	0.7228	0.0029	0.0001
