_external_conf	_conf	_api_call_interval	_api_endpoint	_co2_signal_api_token	_emissions_endpoint	_experiment_name	_gpu_ids	_log_level	_measure_power_secs	_output_dir	_output_file	_project_name	_save_to_api	_save_to_file	_save_to_logger	_logging_logger	_save_to_prometheus	_prometheus_url	_tracking_mode	_on_csv_write	_logger_preamble	_default_cpu_power	_pue	_experiment_id	_start_time	_last_measured_time	_total_energy	_total_cpu_energy	_total_gpu_energy	_total_ram_energy	_cpu_power	_gpu_power	_ram_power	_cc_api__out	_cc_prometheus_out	_measure_occurrence	_cloud	_previous_emissions	_geo	_task_start_measurement_values	_task_stop_measurement_values	_tasks	_active_task	_hardware	_scheduler	_data_source	_emissions	persistence_objs	run_id	final_emissions_data	final_emissions
{}	{'codecarbon_version': '2.3.4', 'api_call_interval': 8, 'api_endpoint': 'https://api.codecarbon.io', 'co2_signal_api_token': None, 'emissions_endpoint': None, 'experiment_name': 'base', 'gpu_ids': None, 'log_level': 'info', 'measure_power_secs': 15.0, 'output_dir': '.', 'output_file': 'epo200_emissions.tsv', 'project_name': 'MultiDAE_movielens_split_6', 'save_to_api': False, 'save_to_file': True, 'save_to_logger': False, 'logging_logger': None, 'save_to_prometheus': False, 'prometheus_url': 'localhost:9091', 'tracking_mode': 'machine', 'on_csv_write': 'append', 'logger_preamble': '', 'default_cpu_power': None, 'pue': 1.0, 'experiment_id': '5b0fa12a-3dd7-45bb-9766-cc326314d9f1', 'os': 'Linux-5.15.0-1040-azure-x86_64-with-glibc2.10', 'python_version': '3.8.5', 'cpu_count': 4, 'ram_total_size': 27.40576934814453, 'gpu_model': '1 x Tesla T4', 'gpu_count': 1, 'cpu_model': 'AMD EPYC 7V12 64-Core Processor', 'hardware': ['RAM()', 'GPU() (Tesla T4)', 'CPU(AMD EPYC 7V12 64-Core Processor > 85W [generic])'], 'longitude': 4.8883, 'latitude': 52.3716, 'region': None, 'provider': None}	8	https://api.codecarbon.io			base		info	15.0	.	epo200_emissions.tsv	MultiDAE_movielens_split_6	False	True	False		False	localhost:9091	machine	append			1.0	5b0fa12a-3dd7-45bb-9766-cc326314d9f1	1707097671.1542466	1707097813.9153616	Energy(kWh=0.0031597933399331586)	Energy(kWh=0.0016853615219394366)	Energy(kWh=0.0010670202980604948)	Energy(kWh=0.0004074115199332266)	Power(kW=0.0425)	Power(kW=0.019290150391756283)	Power(kW=0.0102771635055542)			11	CloudMetadata(provider=None, region=None)		GeoMetadata(country_iso_code=NLD, country_name=The Netherlands, region=north holland)	{}	{}	{}		[RAM(), GPU() (Tesla T4), CPU(AMD EPYC 7V12 64-Core Processor > 85W [generic])]		<codecarbon.input.DataSource object at 0x7f604361d550>	<codecarbon.core.emissions.Emissions object at 0x7f6116a88df0>	[<codecarbon.output.FileOutput object at 0x7f6116a88fd0>]	e9e64968-1e5f-43af-a634-51f4b044c6cb	EmissionsData(timestamp='2024-02-05T01:50:13', project_name='MultiDAE_movielens_split_6', run_id='e9e64968-1e5f-43af-a634-51f4b044c6cb', duration=142.76112031936646, emissions=0.0012282179908186986, emissions_rate=8.603308716484504e-06, cpu_power=42.5, gpu_power=19.29015039175628, ram_power=10.2771635055542, cpu_energy=0.0016853615219394366, gpu_energy=0.0010670202980604948, ram_energy=0.0004074115199332266, energy_consumed=0.0031597933399331586, country_name='The Netherlands', country_iso_code='NLD', region='north holland', cloud_provider='', cloud_region='', os='Linux-5.15.0-1040-azure-x86_64-with-glibc2.10', python_version='3.8.5', codecarbon_version='2.3.4', cpu_count=4, cpu_model='AMD EPYC 7V12 64-Core Processor', gpu_count=1, gpu_model='1 x Tesla T4', longitude=4.8883, latitude=52.3716, ram_total_size=27.40576934814453, tracking_mode='machine', on_cloud='N', pue=1.0)	0.0012282179908186986
