recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.0603	0.2697	0.1228	0.6521	0.0502	0.1133	0.8365	0.6154	301.9221	0.8197	0.0034	0.0003
