recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.1165	0.4625	0.2603	0.839	0.1406	0.2365	0.9025	0.6915	821.6777	0.788	0.0031	0.0001
