recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.0075	0.0353	0.013	0.0992	0.0045	0.0116	0.8106	0.4539	22.4131	0.8589	0.0004	0.0023
