recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.6627	0.8377	0.7077	0.9981	0.5832	0.3853	0.9948	0.3987	2657.5327	0.9576	0.0036	0.0002
