_external_conf	_conf	_api_call_interval	_api_endpoint	_co2_signal_api_token	_emissions_endpoint	_experiment_name	_gpu_ids	_log_level	_measure_power_secs	_output_dir	_output_file	_project_name	_save_to_api	_save_to_file	_save_to_logger	_logging_logger	_save_to_prometheus	_prometheus_url	_tracking_mode	_on_csv_write	_logger_preamble	_default_cpu_power	_pue	_experiment_id	_start_time	_last_measured_time	_total_energy	_total_cpu_energy	_total_gpu_energy	_total_ram_energy	_cpu_power	_gpu_power	_ram_power	_cc_api__out	_cc_prometheus_out	_measure_occurrence	_cloud	_previous_emissions	_geo	_task_start_measurement_values	_task_stop_measurement_values	_tasks	_active_task	_hardware	_scheduler	_data_source	_emissions	persistence_objs	run_id	final_emissions_data	final_emissions
{}	{'codecarbon_version': '2.3.4', 'api_call_interval': 8, 'api_endpoint': 'https://api.codecarbon.io', 'co2_signal_api_token': None, 'emissions_endpoint': None, 'experiment_name': 'base', 'gpu_ids': None, 'log_level': 'info', 'measure_power_secs': 15.0, 'output_dir': '.', 'output_file': 'epo200_emissions.tsv', 'project_name': 'CKE_movielens_split_4', 'save_to_api': False, 'save_to_file': True, 'save_to_logger': False, 'logging_logger': None, 'save_to_prometheus': False, 'prometheus_url': 'localhost:9091', 'tracking_mode': 'machine', 'on_csv_write': 'append', 'logger_preamble': '', 'default_cpu_power': None, 'pue': 1.0, 'experiment_id': '5b0fa12a-3dd7-45bb-9766-cc326314d9f1', 'os': 'Linux-5.15.0-1040-azure-x86_64-with-glibc2.10', 'python_version': '3.8.5', 'cpu_count': 4, 'ram_total_size': 27.40576934814453, 'gpu_model': '1 x Tesla T4', 'gpu_count': 1, 'cpu_model': 'AMD EPYC 7V12 64-Core Processor', 'hardware': ['RAM()', 'GPU() (Tesla T4)', 'CPU(AMD EPYC 7V12 64-Core Processor > 85W [generic])'], 'longitude': 4.8883, 'latitude': 52.3716, 'region': None, 'provider': None}	8	https://api.codecarbon.io			base		info	15.0	.	epo200_emissions.tsv	CKE_movielens_split_4	False	True	False		False	localhost:9091	machine	append			1.0	5b0fa12a-3dd7-45bb-9766-cc326314d9f1	1707131218.1703918	1707132283.5839028	Energy(kWh=0.024551123398079907)	Energy(kWh=0.012577695915102957)	Energy(kWh=0.008933036590867971)	Energy(kWh=0.003040390892108982)	Power(kW=0.0425)	Power(kW=0.02768192178559607)	Power(kW=0.0102771635055542)			72	CloudMetadata(provider=None, region=None)		GeoMetadata(country_iso_code=NLD, country_name=The Netherlands, region=north holland)	{}	{}	{}		[RAM(), GPU() (Tesla T4), CPU(AMD EPYC 7V12 64-Core Processor > 85W [generic])]		<codecarbon.input.DataSource object at 0x7f99e8b4f5b0>	<codecarbon.core.emissions.Emissions object at 0x7f99e8b76100>	[<codecarbon.output.FileOutput object at 0x7f99e8b76610>]	e84bd4b5-c4bf-48ca-b553-e3409dcec670	EmissionsData(timestamp='2024-02-05T11:24:43', project_name='CKE_movielens_split_4', run_id='e84bd4b5-c4bf-48ca-b553-e3409dcec670', duration=1065.4135172367096, emissions=0.009543070767080455, emissions_rate=8.957151953385825e-06, cpu_power=42.5, gpu_power=27.681921785596067, ram_power=10.2771635055542, cpu_energy=0.012577695915102957, gpu_energy=0.008933036590867971, ram_energy=0.003040390892108982, energy_consumed=0.024551123398079907, country_name='The Netherlands', country_iso_code='NLD', region='north holland', cloud_provider='', cloud_region='', os='Linux-5.15.0-1040-azure-x86_64-with-glibc2.10', python_version='3.8.5', codecarbon_version='2.3.4', cpu_count=4, cpu_model='AMD EPYC 7V12 64-Core Processor', gpu_count=1, gpu_model='1 x Tesla T4', longitude=4.8883, latitude=52.3716, ram_total_size=27.40576934814453, tracking_mode='machine', on_cloud='N', pue=1.0)	0.009543070767080455
