_external_conf	_conf	_api_call_interval	_api_endpoint	_co2_signal_api_token	_emissions_endpoint	_experiment_name	_gpu_ids	_log_level	_measure_power_secs	_output_dir	_output_file	_project_name	_save_to_api	_save_to_file	_save_to_logger	_logging_logger	_save_to_prometheus	_prometheus_url	_tracking_mode	_on_csv_write	_logger_preamble	_default_cpu_power	_pue	_experiment_id	_start_time	_last_measured_time	_total_energy	_total_cpu_energy	_total_gpu_energy	_total_ram_energy	_cpu_power	_gpu_power	_ram_power	_cc_api__out	_cc_prometheus_out	_measure_occurrence	_cloud	_previous_emissions	_geo	_task_start_measurement_values	_task_stop_measurement_values	_tasks	_active_task	_hardware	_scheduler	_data_source	_emissions	persistence_objs	run_id	final_emissions_data	final_emissions
{}	{'codecarbon_version': '2.3.4', 'api_call_interval': 8, 'api_endpoint': 'https://api.codecarbon.io', 'co2_signal_api_token': None, 'emissions_endpoint': None, 'experiment_name': 'base', 'gpu_ids': None, 'log_level': 'info', 'measure_power_secs': 15.0, 'output_dir': '.', 'output_file': 'epo200_emissions.tsv', 'project_name': 'ItemKNN_movielens_split_8', 'save_to_api': False, 'save_to_file': True, 'save_to_logger': False, 'logging_logger': None, 'save_to_prometheus': False, 'prometheus_url': 'localhost:9091', 'tracking_mode': 'machine', 'on_csv_write': 'append', 'logger_preamble': '', 'default_cpu_power': None, 'pue': 1.0, 'experiment_id': '5b0fa12a-3dd7-45bb-9766-cc326314d9f1', 'os': 'Linux-5.15.0-1040-azure-x86_64-with-glibc2.10', 'python_version': '3.8.5', 'cpu_count': 4, 'ram_total_size': 27.40576934814453, 'gpu_model': '1 x Tesla T4', 'gpu_count': 1, 'cpu_model': 'AMD EPYC 7V12 64-Core Processor', 'hardware': ['RAM()', 'GPU() (Tesla T4)', 'CPU(AMD EPYC 7V12 64-Core Processor > 85W [generic])'], 'longitude': 4.8883, 'latitude': 52.3716, 'region': None, 'provider': None}	8	https://api.codecarbon.io			base		info	15.0	.	epo200_emissions.tsv	ItemKNN_movielens_split_8	False	True	False		False	localhost:9091	machine	append			1.0	5b0fa12a-3dd7-45bb-9766-cc326314d9f1	1707092764.6531608	1707092845.951953	Energy(kWh=0.0017159268798397043)	Energy(kWh=0.000959710353281763)	Energy(kWh=0.0005249495866261888)	Energy(kWh=0.00023126693993175254)	Power(kW=0.0425)	Power(kW=0.02512324199892797)	Power(kW=0.0102771635055542)			7	CloudMetadata(provider=None, region=None)		GeoMetadata(country_iso_code=NLD, country_name=The Netherlands, region=north holland)	{}	{}	{}		[RAM(), GPU() (Tesla T4), CPU(AMD EPYC 7V12 64-Core Processor > 85W [generic])]		<codecarbon.input.DataSource object at 0x7f4190589640>	<codecarbon.core.emissions.Emissions object at 0x7f4190589b50>	[<codecarbon.output.FileOutput object at 0x7f42639f5ee0>]	2842a0ca-f1a4-43bf-9b4c-efde15d9e236	EmissionsData(timestamp='2024-02-05T00:27:25', project_name='ItemKNN_movielens_split_8', run_id='2842a0ca-f1a4-43bf-9b4c-efde15d9e236', duration=81.2987973690033, emissions=0.0006669842100474528, emissions_rate=8.204109182822342e-06, cpu_power=42.5, gpu_power=25.12324199892797, ram_power=10.2771635055542, cpu_energy=0.000959710353281763, gpu_energy=0.0005249495866261888, ram_energy=0.00023126693993175254, energy_consumed=0.0017159268798397043, country_name='The Netherlands', country_iso_code='NLD', region='north holland', cloud_provider='', cloud_region='', os='Linux-5.15.0-1040-azure-x86_64-with-glibc2.10', python_version='3.8.5', codecarbon_version='2.3.4', cpu_count=4, cpu_model='AMD EPYC 7V12 64-Core Processor', gpu_count=1, gpu_model='1 x Tesla T4', longitude=4.8883, latitude=52.3716, ram_total_size=27.40576934814453, tracking_mode='machine', on_cloud='N', pue=1.0)	0.0006669842100474528
