recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.0052	0.0174	0.0068	0.0507	0.0025	0.0056	0.59	0.6248	2.4274	0.7415	0.0003	0.2773
