recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.0504	0.2374	0.1249	0.6037	0.0547	0.125	0.8647	0.9038	493.8259	0.5675	0.0026	0.002
