recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.0278	0.0986	0.0402	0.2588	0.0156	0.0342	0.9185	0.3714	49.0841	0.9023	0.0004	0.0036
