recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.0041	0.0221	0.0083	0.065	0.0028	0.0079	0.7888	0.245	160.4648	0.9629	0.0004	0.0285
