recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.0407	0.1992	0.0848	0.5156	0.0328	0.0777	0.7919	0.5398	124.4273	0.8799	0.0036	0.0007
