recall@10	mrr@10	ndcg@10	hit@10	map@10	precision@10	gauc	itemcoverage@10	averagepopularity@10	giniindex@10	shannonentropy@10	tailpercentage@10
0.1164	0.4574	0.2585	0.832	0.1393	0.2357	0.9	0.7398	806.6499	0.7679	0.0029	0.0002
